CVE_AGEB,NOM_MUN,VIVPAR_DES,VIVTOT,TVIVPAR,VIVPAR_HAB,VPH_PISOTI,VPH_NODREN,VPH_S_ELEC,VPH_SNBIEN,VPH_1CUART,VPH_LETR,PRO_OCUP_C,VPH_INTER,VPH_AUTOM,VPH_PC,VPH_REFRI,GRAPROES,n_bancos,n_cafes,n_inmobiliarias,n_empenos,n_usados,n_yonques
2604300011848,Nogales,39.0,590,569.0,515.0,4.0,0.0,0.0,,,0.0,1.11,385.0,297.0,249.0,527.0,10.61,0,0,0,0,0,0
2604300011852,Nogales,21.0,386,369.0,343.0,,0.0,,0.0,0.0,0.0,1.08,244.0,168.0,127.0,344.0,10.23,0,2,0,0,0,0
2604300011867,Nogales,,27,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,25.0,26.0,23.0,26.0,12.82,0,0,0,0,0,0
2604300011871,Nogales,4.0,133,132.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,101.0,94.0,80.0,116.0,11.05,0,0,0,0,0,0
2604300011886,Nogales,4.0,57,57.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,42.0,41.0,30.0,47.0,11.96,0,0,0,0,0,0
2604300011890,Nogales,0.0,21,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,21.0,20.0,18.0,21.0,12.4,0,0,0,0,0,0
2604300011903,Nogales,3.0,10,7.0,4.0,0.0,0.0,0.0,0.0,,,1.75,4.0,,,7.0,8.94,0,0,0,0,0,0
2604300011922,Nogales,,7,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,,3.0,,6.0,9.38,0,0,0,0,0,0
2604300011937,Nogales,,18,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,14.0,14.0,14.0,15.0,10.8,0,0,0,0,0,0
2604300011941,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0
2604300011956,Nogales,8.0,67,67.0,53.0,3.0,,,,11.0,,1.14,29.0,32.0,14.0,49.0,9.5,0,0,0,0,0,0
2604300011975,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
260430001198A,Nogales,0.0,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,3.0,,3.0,9.5,0,0,0,0,0,0
2604300011994,Nogales,21.0,102,87.0,61.0,0.0,0.0,,0.0,0.0,0.0,0.89,49.0,46.0,42.0,70.0,10.66,0,0,0,0,0,0
2604300012009,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0
2604300012013,Nogales,,1,,,,,,,,,,,,,,,3,0,1,0,0,0
2604300012028,Nogales,43.0,670,646.0,603.0,4.0,0.0,0.0,0.0,0.0,0.0,1.2,503.0,446.0,311.0,617.0,10.95,0,0,0,0,0,0
2604300012032,Nogales,23.0,86,86.0,57.0,0.0,0.0,0.0,0.0,,0.0,0.56,55.0,56.0,51.0,56.0,14.26,0,0,0,0,0,0
2604300012051,Nogales,4.0,68,66.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,61.0,60.0,50.0,63.0,13.75,0,0,0,0,0,0
2604300012066,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012070,Nogales,48.0,695,654.0,590.0,4.0,0.0,,,0.0,0.0,1.04,468.0,398.0,330.0,618.0,11.11,0,0,0,0,0,0
2604300012085,Nogales,80.0,1752,1695.0,1555.0,3.0,0.0,3.0,0.0,,0.0,1.14,1199.0,981.0,765.0,1570.0,10.85,0,3,0,0,0,0
260430001209A,Nogales,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2604300012102,Nogales,0.0,13,12.0,10.0,6.0,6.0,,0.0,5.0,,2.19,0.0,5.0,,9.0,8.11,0,0,0,0,0,0
2604300012117,Nogales,6.0,13,13.0,7.0,0.0,,0.0,0.0,,0.0,1.04,5.0,4.0,5.0,7.0,9.13,0,0,0,0,0,0
2604300012121,Nogales,40.0,584,549.0,482.0,0.0,0.0,0.0,0.0,,0.0,0.81,469.0,486.0,420.0,513.0,14.1,7,2,2,0,0,0
2604300012136,Nogales,120.0,841,801.0,670.0,0.0,0.0,,,0.0,0.0,0.81,699.0,696.0,612.0,706.0,14.68,0,0,0,0,0,0
2604300012140,Nogales,3.0,51,51.0,48.0,6.0,0.0,3.0,,8.0,,1.43,16.0,30.0,17.0,44.0,9.18,0,0,0,0,0,0
2604300012155,Nogales,9.0,97,95.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,50.0,40.0,86.0,10.1,0,0,0,0,0,0
2604300012193,Nogales,31.0,683,626.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,516.0,474.0,367.0,641.0,11.88,6,2,3,0,0,0
2604300012206,Nogales,,71,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,62.0,66.0,56.0,66.0,15.05,0,0,0,0,0,0
2604300012210,Nogales,3.0,40,38.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,24.0,17.0,14.0,34.0,9.96,0,0,0,0,0,0
2604300012225,Nogales,17.0,311,300.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,204.0,164.0,142.0,278.0,11.22,0,0,0,0,0,0
260430001223A,Nogales,,2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0
2604300012244,Nogales,27.0,215,199.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,176.0,178.0,162.0,178.0,14.81,0,0,0,0,0,0
2604300012259,Nogales,,14,14.0,13.0,4.0,3.0,0.0,0.0,4.0,,1.69,5.0,6.0,3.0,13.0,8.26,0,0,0,0,0,0
2604300012278,Nogales,56.0,947,904.0,839.0,,0.0,,,6.0,0.0,1.01,597.0,486.0,305.0,858.0,9.96,1,1,0,0,0,0
2604300012282,Nogales,,15,14.0,11.0,0.0,,,,,0.0,1.3,5.0,4.0,,9.0,9.08,0,0,0,0,0,0
2604300012297,Nogales,,1,,,,,,,,,,,,,,,0,0,0,0,0,0
260430001230A,Nogales,,1,,,,,,,,,,,,,,,0,0,0,0,0,0
2604300012314,Nogales,,13,12.0,11.0,5.0,4.0,3.0,0.0,7.0,,1.58,4.0,4.0,3.0,6.0,8.57,0,0,0,0,0,0
2604300012329,Nogales,,5,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.0,,0.0,3.0,10.29,0,0,0,0,0,0
2604300012333,Nogales,12.0,125,113.0,98.0,,0.0,0.0,0.0,0.0,0.0,0.67,108.0,107.0,95.0,110.0,14.74,0,0,0,0,0,0
2604300012348,Nogales,7.0,48,41.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,41.0,40.0,39.0,41.0,14.67,0,0,0,0,0,0
2604300012371,Nogales,0.0,3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.88,,,,3.0,10.5,0,0,0,0,0,0
2604300012390,Nogales,4.0,7,7.0,3.0,0.0,0.0,0.0,0.0,,0.0,1.0,,3.0,,,10.67,0,0,0,0,0,0
2604300012403,Nogales,,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,,3.0,3.0,3.0,11.63,0,0,0,0,0,0
2604300012456,Nogales,71.0,1224,1158.0,1077.0,5.0,0.0,0.0,,27.0,,1.05,708.0,579.0,370.0,1104.0,10.0,0,0,0,0,0,0
2604300012460,Nogales,75.0,1095,1015.0,933.0,0.0,0.0,0.0,0.0,17.0,0.0,1.04,623.0,524.0,296.0,987.0,9.96,0,0,0,0,0,0
2604300012475,Nogales,26.0,567,532.0,503.0,,0.0,0.0,0.0,11.0,0.0,1.2,405.0,381.0,267.0,526.0,11.31,0,0,0,0,0,0
2604300012494,Nogales,0.0,11,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,8.0,8.0,4.0,10.0,9.39,0,0,0,0,0,0
2604300012507,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012511,Nogales,0.0,5,5.0,5.0,,,,0.0,,0.0,1.36,,4.0,,,9.38,0,0,0,0,0,0
2604300012526,Nogales,,2,,,,,,,,,,,,,,,0,0,0,0,0,0
2604300012530,Nogales,,1,,,,,,,,,,,,,,,0,0,0,0,0,0
2604300012545,Nogales,,3,,,,,,,,,,,,,,,0,0,0,0,0,0
260430001255A,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012564,Nogales,29.0,422,384.0,349.0,,0.0,0.0,0.0,,0.0,1.1,284.0,223.0,133.0,375.0,10.6,0,0,0,0,0,0
2604300012579,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012583,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0
2604300012598,Nogales,,8,,,,,,,,,,,,,,,0,1,0,0,0,0
2604300012600,Nogales,44.0,858,772.0,706.0,,0.0,,0.0,0.0,0.0,0.92,706.0,649.0,591.0,785.0,12.72,0,1,1,0,0,0
2604300012615,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,0
260430001262A,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012634,Nogales,10.0,23,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,12.0,13.0,10.0,13.0,14.63,0,0,0,0,0,0
2604300012649,Nogales,25.0,155,145.0,116.0,26.0,,9.0,,31.0,5.0,1.41,52.0,78.0,36.0,110.0,9.31,0,0,0,0,0,0
2604300012653,Nogales,27.0,154,150.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,117.0,117.0,88.0,126.0,13.58,0,1,0,0,0,0
2604300012668,Nogales,44.0,976,876.0,828.0,3.0,0.0,,0.0,8.0,0.0,1.15,639.0,568.0,337.0,900.0,10.57,0,0,0,0,0,0
2604300012672,Nogales,,10,8.0,7.0,,3.0,,0.0,5.0,0.0,1.53,0.0,5.0,0.0,6.0,9.24,0,0,0,0,0,0
2604300012687,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012691,Nogales,63.0,260,249.0,182.0,,0.0,0.0,0.0,0.0,0.0,1.1,143.0,114.0,63.0,189.0,10.53,0,0,0,0,0,0
2604300012704,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012719,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012723,Nogales,8.0,298,285.0,276.0,3.0,,,0.0,0.0,,1.04,253.0,260.0,184.0,286.0,12.85,0,0,0,0,0,0
2604300012738,Nogales,20.0,438,390.0,362.0,,0.0,0.0,0.0,0.0,0.0,1.17,341.0,181.0,114.0,391.0,9.96,0,0,0,0,0,0
2604300012742,Nogales,7.0,151,143.0,134.0,0.0,0.0,0.0,0.0,,0.0,1.11,100.0,95.0,69.0,138.0,11.36,0,0,0,0,0,0
2604300012761,Nogales,0.0,48,42.0,42.0,,0.0,0.0,0.0,0.0,0.0,1.06,26.0,18.0,13.0,45.0,10.23,0,0,0,0,0,0
2604300012776,Nogales,79.0,1027,946.0,812.0,3.0,0.0,,0.0,,0.0,1.15,612.0,520.0,327.0,861.0,10.32,0,0,0,0,0,0
2604300012780,Nogales,3.0,196,184.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,157.0,144.0,91.0,190.0,11.13,0,0,0,0,0,0
2604300012795,Nogales,,85,79.0,75.0,0.0,0.0,0.0,0.0,,0.0,1.2,60.0,56.0,40.0,81.0,10.75,0,0,0,0,0,0
2604300012808,Nogales,22.0,498,458.0,420.0,,0.0,,0.0,0.0,0.0,1.08,323.0,251.0,210.0,439.0,11.19,0,0,0,0,0,0
2604300012812,Nogales,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2604300012827,Nogales,52.0,118,103.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,64.0,64.0,54.0,65.0,13.84,0,0,1,0,0,0
2604300012831,Nogales,93.0,279,253.0,158.0,0.0,0.0,0.0,0.0,,0.0,1.07,123.0,100.0,80.0,178.0,11.31,0,0,0,0,0,0
2604300012846,Nogales,101.0,984,934.0,822.0,5.0,0.0,8.0,8.0,24.0,0.0,1.23,328.0,442.0,262.0,819.0,10.09,0,0,0,0,0,0
2604300012850,Nogales,101.0,1531,1400.0,1282.0,9.0,0.0,9.0,5.0,38.0,0.0,1.36,792.0,635.0,387.0,1303.0,9.68,0,0,0,0,0,0
2604300012865,Nogales,21.0,279,270.0,247.0,0.0,0.0,,0.0,,0.0,1.24,159.0,109.0,89.0,243.0,9.88,0,0,0,0,0,0
260430001287A,Nogales,27.0,402,389.0,360.0,0.0,0.0,,0.0,,0.0,1.25,237.0,211.0,147.0,360.0,10.43,0,2,0,0,0,0
2604300012884,Nogales,46.0,407,374.0,325.0,3.0,0.0,,,3.0,0.0,1.34,184.0,139.0,84.0,335.0,9.82,0,0,0,0,0,0
2604300012899,Nogales,140.0,1277,1199.0,1028.0,5.0,,14.0,10.0,12.0,0.0,1.31,553.0,435.0,294.0,1000.0,9.64,0,2,0,0,0,0
2604300012901,Nogales,36.0,395,358.0,311.0,8.0,0.0,0.0,,7.0,0.0,1.33,191.0,175.0,83.0,320.0,9.73,0,0,0,0,0,0
2604300012916,Nogales,,1,,,,,,,,,,,,,,,0,0,0,0,0,0
2605500010249,San Luis Río Colorado,70.0,288,270.0,185.0,14.0,0.0,5.0,4.0,46.0,0.0,0.72,133.0,117.0,87.0,167.0,10.58,14,9,1,0,0,0
2605500010253,San Luis Río Colorado,109.0,520,482.0,353.0,0.0,0.0,,3.0,30.0,0.0,0.68,291.0,279.0,200.0,370.0,11.27,0,3,1,0,0,0
2605500010268,San Luis Río Colorado,37.0,344,306.0,259.0,,0.0,0.0,,5.0,0.0,0.59,242.0,263.0,204.0,290.0,11.64,2,7,0,0,0,0
2605500010272,San Luis Río Colorado,77.0,384,378.0,248.0,0.0,0.0,0.0,,3.0,0.0,0.52,226.0,219.0,183.0,251.0,11.88,3,3,0,0,0,0
2605500010287,San Luis Río Colorado,55.0,514,431.0,365.0,,0.0,,0.0,,0.0,0.61,379.0,407.0,302.0,441.0,12.17,5,0,0,0,0,0
2605500010291,San Luis Río Colorado,37.0,360,287.0,224.0,,0.0,0.0,0.0,0.0,0.0,0.65,233.0,269.0,193.0,291.0,11.47,0,1,0,0,0,0
2605500010304,San Luis Río Colorado,54.0,484,462.0,386.0,3.0,0.0,0.0,,5.0,0.0,0.65,325.0,355.0,251.0,405.0,11.11,1,0,0,0,0,0
2605500010323,San Luis Río Colorado,61.0,283,271.0,200.0,,0.0,0.0,,19.0,0.0,0.6,163.0,161.0,122.0,195.0,11.78,4,4,0,0,0,0
2605500010338,San Luis Río Colorado,46.0,403,371.0,308.0,,0.0,,,,0.0,0.61,272.0,282.0,198.0,332.0,11.64,4,1,1,0,0,0
2605500010342,San Luis Río Colorado,39.0,388,367.0,314.0,0.0,0.0,0.0,0.0,10.0,0.0,0.63,268.0,295.0,210.0,330.0,11.31,1,0,0,0,0,0
2605500010357,San Luis Río Colorado,67.0,385,363.0,247.0,0.0,0.0,,,3.0,0.0,0.62,203.0,235.0,167.0,262.0,10.96,0,0,0,0,0,0
2605500010361,San Luis Río Colorado,51.0,526,453.0,377.0,3.0,0.0,0.0,0.0,,0.0,0.76,377.0,383.0,282.0,441.0,9.98,1,0,0,0,0,0
2605500010376,San Luis Río Colorado,51.0,497,433.0,355.0,,,0.0,0.0,13.0,,0.66,348.0,357.0,256.0,412.0,10.67,5,2,0,0,0,0
2605500010380,San Luis Río Colorado,43.0,491,429.0,365.0,79.0,0.0,0.0,0.0,,0.0,0.74,342.0,367.0,222.0,414.0,10.36,2,2,0,0,0,0
2605500010412,San Luis Río Colorado,116.0,470,447.0,318.0,,0.0,,9.0,60.0,0.0,0.69,214.0,218.0,148.0,307.0,10.75,2,0,1,0,0,0
2605500010427,San Luis Río Colorado,87.0,505,481.0,368.0,,,,3.0,9.0,0.0,0.63,296.0,303.0,194.0,373.0,11.3,0,4,0,0,0,0
2605500010431,San Luis Río Colorado,64.0,481,453.0,363.0,0.0,,0.0,0.0,,0.0,0.65,313.0,332.0,231.0,382.0,11.28,0,0,0,0,0,0
2605500010446,San Luis Río Colorado,48.0,422,394.0,319.0,0.0,0.0,,,,0.0,0.63,279.0,308.0,226.0,345.0,10.19,0,2,0,0,0,0
2605500010450,San Luis Río Colorado,71.0,510,454.0,358.0,0.0,5.0,5.0,3.0,7.0,,0.73,312.0,341.0,226.0,400.0,10.18,0,1,0,0,0,0
2605500010465,San Luis Río Colorado,75.0,715,680.0,557.0,18.0,16.0,5.0,,13.0,16.0,0.8,471.0,510.0,309.0,577.0,10.57,0,0,0,0,0,0
260550001047A,San Luis Río Colorado,65.0,391,372.0,300.0,0.0,3.0,,4.0,7.0,0.0,0.73,231.0,245.0,149.0,307.0,9.75,0,2,0,0,0,0
2605500010484,San Luis Río Colorado,61.0,401,373.0,285.0,,3.0,,4.0,11.0,,0.65,240.0,242.0,168.0,303.0,10.77,2,0,0,0,0,0
2605500010499,San Luis Río Colorado,50.0,443,427.0,365.0,0.0,0.0,,,,0.0,0.86,279.0,292.0,156.0,370.0,10.25,1,3,0,0,0,0
2605500010501,San Luis Río Colorado,72.0,576,549.0,451.0,0.0,,3.0,,8.0,0.0,0.7,353.0,392.0,255.0,458.0,10.62,1,3,0,0,0,0
2605500010516,San Luis Río Colorado,48.0,498,474.0,408.0,4.0,,,,14.0,,0.69,330.0,367.0,252.0,417.0,11.01,1,1,0,0,0,0
2605500010520,San Luis Río Colorado,40.0,455,444.0,353.0,,,,3.0,8.0,,0.63,273.0,310.0,230.0,355.0,10.21,0,0,0,0,0,0
2605500010535,San Luis Río Colorado,54.0,516,496.0,403.0,0.0,,0.0,0.0,5.0,5.0,0.76,325.0,341.0,201.0,409.0,9.58,2,4,0,0,0,0
260550001054A,San Luis Río Colorado,57.0,432,412.0,330.0,0.0,3.0,,3.0,13.0,,0.82,273.0,295.0,170.0,332.0,9.96,0,2,0,0,0,0
2605500010554,San Luis Río Colorado,50.0,467,440.0,384.0,9.0,,,,14.0,0.0,0.77,312.0,351.0,202.0,405.0,9.87,0,1,0,0,0,0
2605500010573,San Luis Río Colorado,18.0,287,272.0,240.0,,5.0,3.0,,,5.0,0.73,192.0,209.0,118.0,248.0,9.71,0,0,0,0,0,0
2605500010588,San Luis Río Colorado,23.0,324,313.0,277.0,6.0,,,0.0,6.0,0.0,0.66,213.0,243.0,168.0,283.0,10.81,0,1,0,0,0,0
2605500010592,San Luis Río Colorado,66.0,473,450.0,354.0,,0.0,3.0,,7.0,,0.71,289.0,308.0,203.0,362.0,10.39,0,1,0,0,0,0
2605500010605,San Luis Río Colorado,42.0,441,412.0,351.0,,,,,7.0,,0.69,271.0,300.0,179.0,366.0,10.05,0,3,0,0,0,0
260550001061A,San Luis Río Colorado,61.0,558,541.0,459.0,4.0,3.0,6.0,5.0,14.0,0.0,0.74,337.0,378.0,224.0,459.0,10.13,1,2,0,0,0,0
2605500010624,San Luis Río Colorado,34.0,426,405.0,328.0,,,3.0,,5.0,0.0,0.78,274.0,286.0,171.0,335.0,10.13,2,0,0,0,0,0
2605500010639,San Luis Río Colorado,60.0,504,488.0,408.0,3.0,,3.0,3.0,4.0,,0.68,326.0,351.0,218.0,414.0,9.52,0,3,0,0,0,0
2605500010643,San Luis Río Colorado,62.0,565,533.0,447.0,0.0,,0.0,3.0,4.0,3.0,0.76,407.0,422.0,252.0,469.0,10.09,0,1,0,0,0,0
2605500010681,San Luis Río Colorado,39.0,330,310.0,260.0,,,0.0,0.0,4.0,3.0,0.69,206.0,246.0,151.0,280.0,10.11,0,2,0,0,0,0
2605500010696,San Luis Río Colorado,62.0,462,440.0,360.0,4.0,,,4.0,6.0,3.0,0.72,291.0,317.0,185.0,373.0,10.33,3,0,0,0,0,0
2605500010709,San Luis Río Colorado,34.0,306,292.0,239.0,0.0,4.0,,,,0.0,0.79,180.0,225.0,133.0,249.0,10.13,0,0,0,0,0,0
2605500010713,San Luis Río Colorado,57.0,488,472.0,389.0,,4.0,3.0,,6.0,4.0,0.74,296.0,310.0,180.0,395.0,10.22,0,1,0,0,0,0
2605500010728,San Luis Río Colorado,37.0,550,525.0,453.0,,3.0,,3.0,5.0,,0.7,367.0,387.0,244.0,464.0,10.11,0,0,0,0,0,0
2605500010732,San Luis Río Colorado,35.0,519,506.0,445.0,3.0,,,3.0,6.0,,0.84,339.0,371.0,228.0,448.0,9.12,0,0,0,0,0,0
2605500010747,San Luis Río Colorado,33.0,468,453.0,403.0,,0.0,,,15.0,0.0,0.86,314.0,357.0,215.0,406.0,9.71,2,1,0,0,0,0
2605500010751,San Luis Río Colorado,73.0,837,804.0,715.0,4.0,,3.0,,8.0,3.0,0.88,596.0,623.0,419.0,737.0,10.43,6,4,0,0,0,0
2605500010785,San Luis Río Colorado,14.0,99,95.0,75.0,4.0,3.0,3.0,4.0,6.0,,1.01,45.0,58.0,21.0,70.0,8.29,0,0,0,0,0,0
260550001079A,San Luis Río Colorado,35.0,382,366.0,321.0,3.0,3.0,,,9.0,,0.88,266.0,287.0,173.0,334.0,9.21,0,1,0,0,0,0
2605500010817,San Luis Río Colorado,50.0,584,557.0,477.0,,,,,6.0,,0.8,397.0,412.0,243.0,492.0,9.62,1,2,0,0,0,0
2605500010821,San Luis Río Colorado,37.0,432,420.0,348.0,5.0,,0.0,0.0,3.0,4.0,0.83,243.0,268.0,134.0,351.0,9.23,0,0,0,0,0,0
2605500010836,San Luis Río Colorado,50.0,503,488.0,399.0,0.0,,,,10.0,,0.82,300.0,341.0,205.0,406.0,9.31,0,0,0,0,0,0
2605500010893,San Luis Río Colorado,66.0,451,441.0,346.0,5.0,3.0,,3.0,8.0,4.0,0.94,261.0,279.0,133.0,336.0,9.69,0,0,0,0,0,0
2605500010906,San Luis Río Colorado,40.0,403,391.0,319.0,0.0,0.0,,,8.0,0.0,0.89,224.0,268.0,132.0,314.0,9.45,0,2,0,0,0,0
2605500010910,San Luis Río Colorado,11.0,143,139.0,111.0,5.0,5.0,4.0,3.0,13.0,3.0,1.05,80.0,89.0,46.0,107.0,9.07,0,2,0,0,0,0
2605500010997,San Luis Río Colorado,21.0,242,238.0,194.0,,,,,,,0.92,146.0,165.0,71.0,188.0,9.72,0,0,0,0,0,0
2605500011001,San Luis Río Colorado,112.0,464,457.0,328.0,6.0,8.0,5.0,,19.0,8.0,1.0,196.0,258.0,133.0,308.0,8.97,1,0,0,0,0,0
2605500011139,San Luis Río Colorado,40.0,515,501.0,424.0,18.0,3.0,,,5.0,3.0,0.87,324.0,385.0,236.0,427.0,10.02,1,3,0,0,0,0
2605500011143,San Luis Río Colorado,34.0,465,444.0,390.0,9.0,,4.0,,13.0,,0.92,326.0,363.0,225.0,400.0,9.46,0,1,0,0,0,0
2605500011158,San Luis Río Colorado,45.0,431,413.0,367.0,10.0,,0.0,4.0,7.0,,0.81,293.0,341.0,238.0,378.0,10.13,1,0,0,0,0,0
2605500011162,San Luis Río Colorado,50.0,481,443.0,378.0,7.0,3.0,,,,3.0,0.92,306.0,339.0,198.0,405.0,10.08,0,1,0,0,0,0
2605500011177,San Luis Río Colorado,54.0,519,478.0,408.0,21.0,22.0,12.0,7.0,22.0,5.0,0.96,305.0,363.0,191.0,422.0,9.75,0,0,0,0,0,0
2605500011181,San Luis Río Colorado,36.0,565,526.0,474.0,7.0,4.0,0.0,,11.0,3.0,0.93,400.0,423.0,264.0,497.0,9.78,2,3,0,0,0,0
2605500011196,San Luis Río Colorado,27.0,381,355.0,310.0,3.0,3.0,6.0,,13.0,,0.97,251.0,266.0,136.0,323.0,9.2,0,1,1,0,0,0
2605500011209,San Luis Río Colorado,61.0,327,313.0,215.0,0.0,0.0,0.0,0.0,6.0,0.0,0.88,167.0,193.0,53.0,223.0,9.44,0,0,0,0,0,0
2605500011213,San Luis Río Colorado,29.0,273,263.0,206.0,6.0,3.0,0.0,,7.0,4.0,0.99,125.0,168.0,81.0,208.0,8.82,0,0,0,0,0,0
2605500011228,San Luis Río Colorado,63.0,515,502.0,415.0,5.0,3.0,,4.0,9.0,3.0,0.99,305.0,362.0,187.0,415.0,9.68,0,0,0,0,0,0
2605500011232,San Luis Río Colorado,51.0,470,460.0,372.0,9.0,8.0,5.0,0.0,24.0,9.0,1.01,270.0,312.0,148.0,364.0,9.07,0,0,0,0,0,0
2605500011247,San Luis Río Colorado,42.0,414,395.0,320.0,8.0,,,,9.0,3.0,0.94,280.0,278.0,130.0,326.0,9.41,1,0,0,0,0,0
2605500011548,San Luis Río Colorado,53.0,472,444.0,376.0,5.0,,0.0,3.0,17.0,,1.0,288.0,336.0,156.0,393.0,9.61,0,1,0,0,0,0
2605500011603,San Luis Río Colorado,45.0,460,447.0,384.0,15.0,,,3.0,9.0,,0.92,273.0,308.0,154.0,381.0,9.42,1,0,0,0,0,0
2605500011618,San Luis Río Colorado,32.0,449,427.0,362.0,6.0,,3.0,0.0,17.0,0.0,0.9,288.0,324.0,190.0,374.0,9.85,0,2,0,0,0,0
2605500011622,San Luis Río Colorado,35.0,395,370.0,318.0,0.0,6.0,0.0,,13.0,3.0,1.0,244.0,275.0,153.0,334.0,9.96,0,1,0,0,0,0
2605500011637,San Luis Río Colorado,78.0,546,523.0,416.0,4.0,,,,12.0,,0.93,314.0,379.0,213.0,428.0,9.81,0,0,0,0,0,0
2605500011641,San Luis Río Colorado,60.0,451,441.0,364.0,3.0,,,,20.0,,1.04,247.0,306.0,153.0,362.0,9.55,0,0,0,0,0,0
2605500011656,San Luis Río Colorado,32.0,421,414.0,365.0,4.0,6.0,6.0,5.0,22.0,9.0,1.07,284.0,305.0,171.0,352.0,9.81,0,0,0,0,0,0
2605500011660,San Luis Río Colorado,36.0,350,337.0,287.0,6.0,6.0,3.0,0.0,21.0,3.0,1.12,212.0,257.0,130.0,290.0,9.62,0,3,0,0,0,0
2605500011675,San Luis Río Colorado,35.0,344,337.0,287.0,,0.0,0.0,0.0,3.0,0.0,0.84,186.0,260.0,114.0,294.0,9.12,0,1,0,0,0,0
260550001168A,San Luis Río Colorado,41.0,347,330.0,247.0,5.0,3.0,,,15.0,5.0,1.01,187.0,221.0,91.0,249.0,8.78,0,2,0,0,0,0
2605500011694,San Luis Río Colorado,20.0,366,336.0,300.0,11.0,7.0,8.0,4.0,30.0,6.0,1.22,221.0,256.0,106.0,309.0,8.57,0,1,0,0,0,0
